Unnamed: 0,ticker,Name,per,pbr,dividend_yield,Code,ISU_CD,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
770,015890,태경산업,11.02,0.53,4.99,015890,KR7015890007,KOSPI,,5300,1,120,2.32,5240,5350,5210,39679,209735600,154912375000,29228750,STK
771,006890,태경케미컬,9.01,0.88,1.59,006890,KR7006890008,KOSPI,,12250,1,280,2.34,12100,12410,12080,100264,1231559480,142100000000,11600000,STK
772,003240,태광산업,,0.13,0.3,003240,KR7003240009,KOSPI,,583000,1,14000,2.46,572000,588000,572000,568,329339000,649112200000,1113400,STK
773,011280,태림포장,472.0,0.49,2.12,011280,KR7011280005,KOSPI,,2325,2,-15,-0.64,2345,2365,2300,43745,101405725,164623810500,70805940,STK
774,004100,태양금속,31.93,1.07,0.33,004100,KR7004100004,KOSPI,,3005,2,-110,-3.53,3150,3185,2985,986058,2998971625,110283500000,36700000,STK
775,004105,태양금속우,48.23,1.62,0.32,004105,KR7004101002,KOSPI,,4695,2,-65,-1.37,4770,4770,4675,13780,64704430,15493500000,3300000,STK
776,009410,태영건설,,3.07,,009410,KR7009410002,KOSPI,,4620,0,0,0.0,0,0,0,0,0,1318870272720,285469756,STK
777,009415,태영건설우,,4.74,,009415,KR7009411000,KOSPI,,7130,0,0,0.0,0,0,0,0,0,4634314620,649974,STK
778,001420,태원물산,1.74,0.62,3.71,001420,KR7001420009,KOSPI,,3950,2,-40,-1.0,3990,4055,3765,5428,21261465,30020000000,7600000,STK
779,055490,테이팩스,30.39,0.62,1.52,055490,KR7055490007,KOSPI,,19450,2,-230,-1.17,20150,20150,19330,20815,407171320,92769692500,4769650,STK
780,078000,텔코웨어,19.96,0.51,6.38,078000,KR7078000007,KOSPI,,10110,2,-10,-0.1,10070,10220,10060,2846,28760390,93417178470,9240077,STK
781,214420,토니모리,33.41,2.23,,214420,KR7214420002,KOSPI,,9360,1,690,7.96,9590,9900,9120,2300013,21854399090,225152918640,24054799,STK
782,019180,티에이치엔,1.96,0.49,1.81,019180,KR7019180009,KOSPI,,3355,1,20,0.6,3340,3370,3315,95479,319154285,60390000000,18000000,STK
783,363280,티와이홀딩스,,0.22,,363280,KR7363280009,KOSPI,,3725,1,5,0.13,3720,3740,3685,8783,32584655,187849023300,50429268,STK
784,36328K,티와이홀딩스우,,0.3,,36328K,KR736328K013,KOSPI,,5140,2,-110,-2.1,5350,5350,5080,6471,33309220,6389091960,1243014,STK
785,091810,티웨이항공,5.37,2.75,,091810,KR7091810002,KOSPI,,2475,2,-10,-0.4,2490,2515,2470,327402,814914005,533062965600,215378976,STK
786,004870,티웨이홀딩스,8.48,0.36,,004870,KR7004870002,KOSPI,,559,2,-6,-1.06,565,579,556,138878,78320214,62390936387,111611693,STK
787,034230,파라다이스,12.14,0.65,0.93,034230,KR7034230003,KOSPI,,10820,2,-110,-1.01,10980,11030,10810,297009,3228126950,992968960860,91771623,STK
788,005690,파미셀,133.33,6.16,,005690,KR7005690003,KOSPI,,7040,4,1620,29.89,5590,7040,5510,21113284,138598773520,422519426560,60016964,STK
789,036580,팜스코,,0.46,2.0,036580,KR7036580009,KOSPI,,2390,2,-30,-1.24,2465,2465,2375,18449,44081740,87779783770,36727943,STK
790,004720,팜젠사이언스,16.09,0.46,,004720,KR7004720009,KOSPI,,5940,1,370,6.64,5640,6140,5600,1424499,8449220460,107980438500,18178525,STK
791,028670,팬오션,9.52,0.38,2.27,028670,KR7028670008,KOSPI,,3800,1,50,1.33,3785,3825,3750,2972078,11278265390,2031364145600,534569512,STK
792,010820,퍼스텍,28.77,2.5,,010820,KR7010820009,KOSPI,,3095,2,-125,-3.88,3170,3175,3080,563205,1752458090,150949148110,48771938,STK
793,016800,퍼시스,7.19,0.7,2.85,016800,KR7016800005,KOSPI,,41750,2,-3050,-6.81,44800,45900,41350,1892,79885850,480125000000,11500000,STK
794,001020,페이퍼코리아,6.15,0.44,,001020,KR7001020007,KOSPI,,735,2,-1,-0.14,742,751,730,13156,9674319,130817735055,177983313,STK
795,090080,평화산업,11.03,1.3,,090080,KR7090080003,KOSPI,,1048,1,26,2.54,1033,1055,1033,56918,59279851,57537567432,54902259,STK
796,010770,평화홀딩스,17.22,0.39,5.38,010770,KR7010770006,KOSPI,,2810,2,-50,-1.75,2920,2920,2800,22847,64585310,41097559460,14625466,STK
797,022100,포스코DX,43.31,8.57,0.38,022100,KR7022100002,KOSPI,,27150,1,300,1.12,27550,27600,27000,276242,7531053450,4127742892350,152034729,STK
798,058430,포스코스틸리온,8.3,0.68,3.97,058430,KR7058430000,KOSPI,,40950,1,1250,3.15,40050,41350,40000,24232,983178400,245700000000,6000000,STK
799,047050,포스코인터내셔널,13.25,1.39,1.98,047050,KR7047050000,KOSPI,,52500,1,3200,6.49,50400,52500,50100,862145,44201346900,9235946370000,175922788,STK
800,003670,포스코퓨처엠,,6.51,0.12,003670,KR7003670007,KOSPI,,210500,1,500,0.24,216000,217500,210000,211271,44988515000,16306007810000,77463220,STK
801,017810,풀무원,25.19,1.68,0.83,017810,KR7017810003,KOSPI,,12630,2,-440,-3.37,13210,13270,12590,168639,2150070650,481462445460,38120542,STK
802,103140,풍산,11.14,0.76,2.17,103140,KR7103140000,KOSPI,,55800,1,200,0.36,56400,56700,55500,157306,8814634600,1563754712400,28024278,STK
803,005810,풍산홀딩스,5.31,0.36,3.59,005810,KR7005810007,KOSPI,,26250,1,150,0.57,26250,26500,26200,9375,246986100,378453915000,14417292,STK
804,950210,프레스티지바이오파마,,2.01,,950210,KR8702070002,KOSPI,,15760,1,740,4.93,15020,15980,14610,256291,3981080030,947115402800,60096155,STK
805,009810,플레이그램,,1.01,,009810,KR7009810003,KOSPI,,358,2,-15,-4.02,374,402,348,4147235,1545259706,54375725000,151887500,STK
806,086790,하나금융지주,5.61,0.46,5.3,086790,KR7086790003,KOSPI,,61000,2,-200,-0.33,61900,63200,61000,1090793,67296563900,17833752478000,292356598,STK
807,293480,하나제약,8.95,0.73,4.39,293480,KR7293480000,KOSPI,,11620,2,-300,-2.52,11810,11910,11410,106012,1231770660,206521632520,17772946,STK
808,039130,하나투어,12.52,6.4,10.6,039130,KR7039130000,KOSPI,,46300,2,-600,-1.28,47500,47700,46000,66110,3065151300,742614265500,16039185,STK
809,352820,하이브,38.94,2.36,0.41,352820,KR7352820005,KOSPI,,166400,1,3300,2.02,164700,168600,163500,189894,31642126100,6930908940800,41652097,STK
810,071090,하이스틸,52.73,0.46,0.3,071090,KR7071090005,KOSPI,,3335,2,-65,-1.91,3400,3430,3330,137734,463549760,67338555785,20191471,STK
811,019490,하이트론,,6.04,,019490,KR7019490002,KOSPI,,918,1,1,0.11,933,960,918,35245,32741938,25347103632,27611224,STK
812,000080,하이트진로,17.9,1.39,4.33,000080,KR7000080002,KOSPI,,21700,2,-100,-0.46,22050,22100,21550,479608,10422302100,1521899358700,70133611,STK
813,000087,하이트진로2우B,13.21,1.02,6.17,000087,KR7000082008,KOSPI,,16260,1,60,0.37,16300,16340,16170,1577,25574670,18376043880,1130138,STK
814,000140,하이트진로홀딩스,7.75,0.36,5.99,000140,KR7000140004,KOSPI,,9220,2,-60,-0.65,9290,9300,9190,17901,165032550,213966373300,23206765,STK
815,000145,하이트진로홀딩스우,9.95,0.47,5.09,000145,KR7000141002,KOSPI,,11780,1,150,1.29,11660,11780,11650,263,3092030,5546141800,470810,STK
816,152550,한국ANKOR유전,,,,152550,KR7152550000,KOSPI,,429,2,-16,-3.6,437,438,421,3831535,1640119923,30038580000,70020000,STK
817,036460,한국가스공사,,0.39,,036460,KR7036460004,KOSPI,,50500,1,3050,6.43,47500,51100,47500,4853397,241190525200,4661806500000,92313000,STK
818,005430,한국공항,3.7,0.47,1.8,005430,KR7005430004,KOSPI,,56300,1,200,0.36,56800,57000,55700,35320,1990816100,178265786500,3166355,STK
819,071050,한국금융지주,6.08,0.5,3.6,071050,KR7071050009,KOSPI,,71600,1,1000,1.42,71300,73300,71300,137007,9886899500,3989981027200,55725992,STK
820,071055,한국금융지주우,4.23,0.35,5.29,071055,KR7071051007,KOSPI,,50100,1,250,0.5,50300,50800,49900,7746,390331600,293498375100,5858251,STK
821,010040,한국내화,,0.44,1.9,010040,KR7010040004,KOSPI,,2360,2,-40,-1.67,2400,2415,2335,47286,111599650,96918266320,41067062,STK
822,025540,한국단자,6.69,0.77,0.92,025540,KR7025540006,KOSPI,,73400,1,100,0.14,72800,75500,72700,190705,14097460300,764461000000,10415000,STK
823,010100,한국무브넥스,2.74,0.34,2.5,010100,KR7010100006,KOSPI,,4050,2,-30,-0.74,4105,4170,4045,95662,390445175,123324201000,30450420,STK
824,004090,한국석유,15.87,1.28,0.64,004090,KR7004090007,KOSPI,,20600,2,-1250,-5.72,20900,21400,20150,1336493,27620104750,261498872000,12694120,STK
825,002200,한국수출포장,5.27,0.31,3.28,002200,KR7002200004,KOSPI,,2400,2,-5,-0.21,2410,2425,2370,85105,203327210,96000000000,40000000,STK
826,002960,한국쉘석유,11.2,3.73,7.55,002960,KR7002960003,KOSPI,,329000,1,2000,0.61,327500,331000,325000,2609,856683500,427700000000,1300000,STK
827,000240,한국앤컴퍼니,6.04,0.39,4.09,000240,KR7000240002,KOSPI,,16820,1,690,4.28,16100,17050,16100,173385,2883572780,1596810736800,94935240,STK
828,123890,한국자산신탁,4.21,0.36,7.32,123890,KR7123890006,KOSPI,,2995,2,-10,-0.33,3000,3005,2990,121291,363087665,371313367240,123977752,STK
829,015760,한국전력,18.54,0.35,,015760,KR7015760002,KOSPI,,19270,1,10,0.05,19400,19480,19260,813644,15747936140,12370647763790,641964077,STK
830,006200,한국전자홀딩스,,0.27,2.42,006200,KR7006200000,KOSPI,,822,1,6,0.74,820,830,820,33038,27247392,38472177792,46803136,STK
831,027970,한국제지,,0.47,,027970,KR7027970003,KOSPI,,1101,1,35,3.28,1066,1122,1059,157738,173157344,209386238937,190178237,STK
832,023350,한국종합기술,4.23,0.33,1.99,023350,KR7023350002,KOSPI,,5070,2,-40,-0.78,5100,5220,5050,33172,169149630,55516500000,10950000,STK
833,025890,한국주강,9.64,0.67,,025890,KR7025890005,KOSPI,,2050,2,-5,-0.24,2035,2070,2030,30445,62292500,23183980950,11309259,STK
834,000970,한국주철관,9.38,0.41,6.03,000970,KR7000970004,KOSPI,,6650,2,-20,-0.3,6690,6690,6620,17069,113480080,151623325000,22800500,STK
835,104700,한국철강,5.83,0.37,4.89,104700,KR7104700000,KOSPI,,8190,2,-60,-0.73,8250,8370,8160,41331,340384300,347665500000,42450000,STK
836,017960,한국카본,,1.45,0.83,017960,KR7017960006,KOSPI,,12350,3,0,0.0,12540,12640,12070,607105,7483178550,641069382200,51908452,STK
837,161890,한국콜마,261.69,2.13,0.92,161890,KR7161890009,KOSPI,,66000,1,3000,4.76,65100,67700,64700,472589,31311591400,1557935082000,23605077,STK
838,161390,한국타이어앤테크놀로지,5.25,0.51,3.12,161390,KR7161390000,KOSPI,,42850,1,150,0.35,43450,43800,42600,208518,8995737350,5308046706650,123875069,STK
839,034830,한국토지신탁,,0.22,6.9,034830,KR7034830000,KOSPI,,1016,2,-2,-0.2,1020,1020,1012,161464,163913186,256529057680,252489230,STK
840,007280,한국특강,3.94,0.41,,007280,KR7007280001,KOSPI,,1547,2,-22,-1.4,1560,1579,1538,39524,61137537,94078192117,60813311,STK
841,168490,한국패러랠,,,,168490,KR7168490001,KOSPI,,216,2,-2,-0.92,215,218,210,607966,129758448,17284320000,80020000,STK
842,047810,한국항공우주,20.34,3.4,0.87,047810,KR7047810007,KOSPI,,57400,2,-1200,-2.05,59000,59200,57200,1085868,63081772700,5595071141800,97475107,STK
843,123690,한국화장품,24.86,4.4,,123690,KR7123690000,KOSPI,,7900,1,560,7.63,8500,9340,7900,3463250,29310408760,126937200000,16068000,STK
844,003350,한국화장품제조,36.99,4.66,0.14,003350,KR7003350006,KOSPI,,70400,1,11900,20.34,75100,76000,67600,1617670,116885855000,319052800000,4532000,STK
845,011500,한농화성,,1.9,0.59,011500,KR7011500006,KOSPI,,15740,1,40,0.25,15620,16250,15230,1948760,31335938130,246127041080,15637042,STK
846,002390,한독,,0.66,1.96,002390,KR7002390003,KOSPI,,15430,1,120,0.78,15310,15450,15180,27874,426469510,212371314190,13763533,STK
847,053690,한미글로벌,14.79,0.88,2.38,053690,KR7053690004,KOSPI,,16600,2,-70,-0.42,16880,16880,16300,117613,1945167430,181895330000,10957550,STK
848,042700,한미반도체,60.23,19.48,0.33,042700,KR7042700005,KOSPI,,127700,1,9200,7.76,123700,129700,123100,2119325,269825582700,12386087061800,96993634,STK
849,008930,한미사이언스,18.58,2.67,0.63,008930,KR7008930000,KOSPI,,32350,1,450,1.41,32000,32500,31700,93770,3017243000,2212466642500,68391550,STK
850,128940,한미약품,23.42,3.64,0.17,128940,KR7128940004,KOSPI,,289000,1,4500,1.58,287000,291500,286000,25353,7318676500,3702376399000,12810991,STK
851,009240,한샘,1345.0,2.28,8.36,009240,KR7009240003,KOSPI,,52600,1,800,1.54,52800,53800,51500,47851,2537664800,1237884612800,23533928,STK
