Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
080520,KR7080520000,오디텍,KOSDAQ,벤처기업부,3980,2,-35,-0.87,4015,4030,3930,33612,133646775,46751503820,11746609,KSQ
031310,KR7031310006,아이즈비전,KOSDAQ,우량기업부,2045,2,-10,-0.49,2055,2070,2020,54332,110746275,46714663020,22843356,KSQ
114630,KR7114630007,폴라리스우노,KOSDAQ,우량기업부,600,1,8,1.35,595,603,595,53268,31878358,46654528800,77757548,KSQ
448740,KR7448740001,삼성스팩8호,KOSDAQ,SPAC(소속부없음),9990,1,30,0.3,9980,9990,9960,1440,14363370,46593360000,4664000,KSQ
080720,KR7080720006,한국유니온제약,KOSDAQ,벤처기업부,5870,2,-190,-3.14,6000,6050,5610,51982,303538410,46448300360,7912828,KSQ
153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,901,1,64,7.65,869,905,851,607195,540239697,46383480000,51480000,KSQ
131100,KR7131100000,티엔엔터테인먼트,KOSDAQ,중견기업부,1652,1,81,5.16,1571,1653,1567,80854,131140318,46335712304,28048252,KSQ
247660,KR7247660004,나노씨엠에스,KOSDAQ,기술성장기업부,10620,1,20,0.19,10570,11010,10530,76976,823013350,46132430400,4343920,KSQ
065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,517,3,0,0.0,520,525,515,173899,90146609,45997779003,88970559,KSQ
290720,KR7290720002,푸드나무,KOSDAQ,중견기업부,3425,1,35,1.03,3410,3495,3325,109945,374682775,45905473650,13403058,KSQ
036690,KR7036690006,코맥스,KOSDAQ,관리종목(소속부없음),2885,0,0,0.0,0,0,0,0,0,45885746130,15904938,KSQ
274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,5860,1,60,1.03,5820,5980,5760,15775,91765510,45824180360,7819826,KSQ
424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,7740,1,80,1.04,7770,7830,7660,14110,109178400,45812208600,5918890,KSQ
032960,KR7032960007,동일기연,KOSDAQ,중견기업부,11490,3,0,0.0,11610,11610,11420,12198,140512830,45802851270,3986323,KSQ
036180,KR7036180008,지더블유바이텍,KOSDAQ,중견기업부,490,3,0,0.0,490,494,480,208462,101608144,45797616760,93464524,KSQ
246690,KR7246690002,TS인베스트먼트,KOSDAQ,중견기업부,1104,1,16,1.47,1089,1120,1089,52603,57979118,45791559648,41477862,KSQ
153460,KR7153460001,네이블,KOSDAQ,벤처기업부,7000,1,10,0.14,6990,7010,6920,1134,7910480,45710098000,6530014,KSQ
290120,KR7290120005,DH오토리드,KOSDAQ,우량기업부,2935,1,205,7.51,2890,2975,2755,46379,133920215,45536930030,15515138,KSQ
049830,KR7049830003,승일,KOSDAQ,중견기업부,7400,1,160,2.21,7220,7400,7220,6994,50980190,45377628800,6132112,KSQ
128540,KR7128540002,에코캡,KOSDAQ,벤처기업부,1700,1,30,1.8,1754,1754,1672,75275,128388416,45373782000,26690460,KSQ
088800,KR7088800008,에이스테크,KOSDAQ,투자주의환기종목(소속부없음),648,2,-195,-23.13,830,843,597,3980508,2629120133,45312095304,69926073,KSQ
052600,KR7052600004,한네트,KOSDAQ,중견기업부,3890,3,0,0.0,3890,3950,3875,20156,78347715,44982793000,11563700,KSQ
024120,KR7024120008,KB오토시스,KOSDAQ,중견기업부,3910,1,35,0.9,3915,3940,3825,9322,36430515,44965000000,11500000,KSQ
279600,KR7279600001,미디어젠,KOSDAQ,기술성장기업부,9570,1,170,1.81,9520,9570,9340,4857,45942560,44833354170,4684781,KSQ
434480,KR7434480000,모니터랩,KOSDAQ,기술성장기업부,3655,2,-30,-0.81,3700,3760,3635,47710,175509750,44785811500,12253300,KSQ
405000,KR7405000001,플라즈맵,KOSDAQ,투자주의환기종목(소속부없음),2200,2,-60,-2.65,2165,2250,2015,542691,1133446215,44516267400,20234667,KSQ
222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,4030,2,-15,-0.37,4025,4045,3990,9710,39057465,44456876490,11031483,KSQ
056360,KR7056360001,코위버,KOSDAQ,우량기업부,4510,1,70,1.58,4710,4710,4470,31145,142437730,44183568000,9796800,KSQ
066360,KR7066360009,체리부로,KOSDAQ,중견기업부,919,2,-38,-3.97,957,957,913,145089,135325976,44067901785,47952015,KSQ
109080,KR7109080002,옵티시스,KOSDAQ,벤처기업부,7810,2,-90,-1.14,7940,7980,7760,9060,70864830,44017160000,5636000,KSQ
111870,KR7111870002,KH 미래물산,KOSDAQ,관리종목(소속부없음),8910,0,0,0.0,0,0,0,0,0,43928518590,4930249,KSQ
088280,KR7088280003,쏘닉스,KOSDAQ,기술성장기업부,2535,1,100,4.11,2440,2620,2440,92927,235128395,43871952150,17306490,KSQ
276040,KR7276040003,스코넥,KOSDAQ,기술성장기업부,3490,2,-15,-0.43,3590,3590,3460,22033,76858185,43815114260,12554474,KSQ
435620,KR7435620000,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),10170,2,-10,-0.1,10180,10180,10150,2166,22000600,43751340000,4302000,KSQ
017000,KR7017000001,신원종합개발,KOSDAQ,우량기업부,3745,1,150,4.17,3640,3760,3640,311183,1151601530,43696761115,11668027,KSQ
228340,KR7228340006,동양파일,KOSDAQ,우량기업부,2180,1,40,1.87,2125,2190,2110,6191,13229410,43600000000,20000000,KSQ
189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,7140,1,10,0.14,7130,7310,7120,12426,89657880,43498907760,6092284,KSQ
007770,KR7007770001,한일화학,KOSDAQ,우량기업부,12370,1,140,1.14,12170,12550,12150,3615,44495060,43418700000,3510000,KSQ
318010,KR7318010006,팜스빌,KOSDAQ,중견기업부,5470,2,-240,-4.2,5770,5850,5430,9087,50540170,43373478860,7929338,KSQ
438700,KR7438700007,버넥트,KOSDAQ,기술성장기업부,3880,1,30,0.78,3845,3925,3840,9416,36358160,43242173200,11144890,KSQ
045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,5030,2,-110,-2.14,5140,5140,5000,13343,67419440,43046941200,8558040,KSQ
038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,369,4,85,29.93,287,369,286,21202593,7061419718,42698594043,115714347,KSQ
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1283,1,20,1.58,1274,1295,1269,138786,178278949,42508438112,33132064,KSQ
367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,5060,1,30,0.6,5050,5100,4985,7916,39929230,42444327420,8388207,KSQ
090150,KR7090150004,아이윈,KOSDAQ,중견기업부,1013,2,-3,-0.3,1044,1044,1011,51489,52760174,42419671809,41875293,KSQ
258610,KR7258610005,케일럼,KOSDAQ,중견기업부,1582,1,34,2.2,1548,1582,1546,33199,51927153,42377244406,26787133,KSQ
127710,KR7127710002,아시아경제,KOSDAQ,우량기업부,1212,2,-7,-0.57,1220,1228,1207,40437,49458173,42303747384,34904082,KSQ
340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,3990,1,35,0.88,4130,4130,3900,24711,97844640,42285473370,10597863,KSQ
028080,KR7028080000,휴맥스홀딩스,KOSDAQ,중견기업부,3355,2,-5,-0.15,3440,3950,3205,2538130,9100455645,42197532630,12577506,KSQ
208640,KR7208640003,썸에이지,KOSDAQ,중견기업부,303,2,-1,-0.33,306,306,300,81739,24746215,42189796962,139240254,KSQ
038620,KR7038620001,위즈코프,KOSDAQ,벤처기업부,633,1,3,0.48,631,641,628,70648,44770573,42123912345,66546465,KSQ
038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,4125,2,-10,-0.24,4160,4185,4100,6383,26442290,42119405625,10210765,KSQ
373170,KR7373170000,엠아이큐브솔루션,KOSDAQ,벤처기업부,8350,2,-40,-0.48,8800,8800,8120,9880,81345210,42066715500,5037930,KSQ
051380,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,2735,1,35,1.3,2720,2745,2675,41667,112578045,41955096920,15340072,KSQ
900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),654,1,8,1.24,646,659,637,61545,39943050,41883255450,64041675,KSQ
262840,KR7262840002,아이퀘스트,KOSDAQ,벤처기업부,2170,2,-55,-2.47,2230,2245,2135,61778,134928965,41859300000,19290000,KSQ
208860,KR7208860007,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),2205,0,0,0.0,0,0,0,0,0,41831348265,18971133,KSQ
068100,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,4200,2,-15,-0.36,4330,4330,4110,35361,148586795,41746378800,9939614,KSQ
052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,2335,2,-175,-6.97,2610,2680,2335,1996589,5044902965,41709764090,17862854,KSQ
051390,KR7051390003,YW,KOSDAQ,벤처기업부,3670,2,-25,-0.68,3695,3725,3650,9970,36741895,41674200560,11355368,KSQ
021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,3840,1,30,0.79,4010,4010,3815,3608,14059360,41673166080,10852387,KSQ
290660,KR7290660000,네오펙트,KOSDAQ,기술성장기업부,997,1,27,2.78,970,1024,961,89755,89096936,41609054229,41734257,KSQ
046310,KR7046310009,백금T&A,KOSDAQ,중견기업부,2530,1,50,2.02,2480,2545,2480,75346,188874920,41539161730,16418641,KSQ
348080,KR7348080003,큐라티스,KOSDAQ,투자주의환기종목(소속부없음),985,2,-262,-21.01,1000,1115,892,4623980,4645340819,41519729850,42152010,KSQ
210120,KR7210120002,빅텐츠,KOSDAQ,중견기업부,13200,2,-1100,-7.69,14160,14390,13200,26153,356730420,41508852000,3144610,KSQ
037400,KR7037400009,우리엔터프라이즈,KOSDAQ,우량기업부,1574,1,22,1.42,1560,1599,1559,264413,417101812,41275546604,26223346,KSQ
018700,KR7018700005,바른손,KOSDAQ,중견기업부,1175,1,36,3.16,1143,1241,1110,320418,372420174,41265714475,35119757,KSQ
169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,2260,3,0,0.0,2210,2315,2210,6776,15210800,41260634680,18256918,KSQ
079170,KR7079170007,한창산업,KOSDAQ,중견기업부,7930,1,730,10.14,7310,7930,7260,155386,1183101330,41236000000,5200000,KSQ
147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,3800,3,0,0.0,3800,3895,3745,40267,152248695,41115490800,10819866,KSQ
048470,KR7048470009,대동스틸,KOSDAQ,중견기업부,4100,2,-70,-1.68,4180,4255,4080,44943,186102780,41000000000,10000000,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,988,1,56,6.01,1026,1027,975,2086542,2087309977,40988553320,41486390,KSQ
138360,KR7138360003,협진,KOSDAQ,중견기업부,842,1,6,0.72,849,854,836,33173,27983592,40709224816,48348248,KSQ
417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,2430,2,-20,-0.82,2450,2520,2400,38318,93129625,40676754150,16739405,KSQ
331520,KR7331520007,밸로프,KOSDAQ,중견기업부,797,2,-20,-2.45,820,825,794,307431,248170869,40538918830,50864390,KSQ
065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,1277,1,8,0.63,1276,1292,1260,50146,63947645,40535698624,31742912,KSQ
198940,KR7198940009,한주라이트메탈,KOSDAQ,중견기업부,1040,2,-10,-0.95,1050,1060,1030,211234,220040951,40479897120,38922978,KSQ
078590,KR7078590007,휴림에이텍,KOSDAQ,중견기업부,746,2,-14,-1.84,760,769,742,158015,119223134,40440912894,54210339,KSQ
354200,KR7354200008,엔젠바이오,KOSDAQ,기술성장기업부,3125,1,75,2.46,3065,3300,3050,487675,1547345315,40278834375,12889227,KSQ
021650,KR7021650007,한국큐빅,KOSDAQ,우량기업부,2450,2,-20,-0.81,2465,2465,2390,49994,120741310,40058879350,16350563,KSQ
024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,4000,1,65,1.65,3940,4005,3895,48445,191965205,40000000000,10000000,KSQ
038340,KR7038340006,MIT,KOSDAQ,관리종목(소속부없음),1233,0,0,0.0,0,0,0,0,0,39979891836,32424892,KSQ
131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,5360,3,0,0.0,5370,5410,5250,25687,135939150,39956066400,7454490,KSQ
067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,3250,1,165,5.35,3110,3250,3100,76372,243743825,39955500000,12294000,KSQ
197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,3060,2,-5,-0.16,3045,3065,3025,11664,35502260,39820251240,13013154,KSQ
025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2380,2,-40,-1.65,2420,2420,2360,126097,300170710,39783742040,16715858,KSQ
032800,KR7032800005,판타지오,KOSDAQ,중견기업부,173,2,-2,-1.14,176,178,173,661355,115319253,39752855862,229785294,KSQ
065060,KR7065060006,지엔코,KOSDAQ,중견기업부,368,2,-6,-1.6,373,379,365,255640,94007897,39746960192,108008044,KSQ
192390,KR7192390003,윈하이텍,KOSDAQ,벤처기업부,3630,1,95,2.69,3590,3700,3545,103559,374577535,39657717330,10924991,KSQ
010280,KR7010280006,쌍용정보통신,KOSDAQ,투자주의환기종목(소속부없음),607,1,1,0.17,612,617,600,73846,44999082,39530138102,65123786,KSQ
415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,9350,1,80,0.86,9260,9440,9180,46874,437029010,39508406300,4225498,KSQ
372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,6530,1,190,3.0,6550,6600,6020,41951,267460530,39356244700,6026990,KSQ
143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,882,1,15,1.73,862,888,857,168839,147304070,39337107390,44599895,KSQ
076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,1741,1,101,6.16,1640,1771,1600,616407,1057059184,39336425596,22594156,KSQ
032750,KR7032750002,삼진,KOSDAQ,우량기업부,4355,1,125,2.96,4265,4355,4230,23193,99463205,39330536310,9031122,KSQ
187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,3355,2,-105,-3.03,3460,3480,3285,48513,162804215,39246860455,11698021,KSQ
053950,KR7053950002,경남제약,KOSDAQ,중견기업부,1102,2,-17,-1.52,1107,1125,1071,1103406,1212055140,39223929004,35593402,KSQ
429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,8680,3,0,0.0,8690,8860,8500,20967,181394670,39114250000,4506250,KSQ
199730,KR7199730003,바이오인프라,KOSDAQ,벤처기업부,8040,2,-10,-0.12,8180,8180,7950,4256,34164960,39109510680,4864367,KSQ
045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,6000,1,300,5.26,5680,6110,5670,42479,251837280,39000000000,6500000,KSQ
286750,KR7286750005,나노브릭,KOSDAQ,기술성장기업부,1877,1,1,0.05,1876,1896,1812,70735,130805861,38843687243,20694559,KSQ
036000,KR7036000008,예림당,KOSDAQ,중견기업부,1685,2,-33,-1.92,1722,1722,1650,12338,20819580,38812756745,23034277,KSQ
089150,KR7089150007,케이씨티,KOSDAQ,중견기업부,2260,1,5,0.22,2245,2265,2230,17651,39593350,38759000000,17150000,KSQ
312610,KR7312610009,에이에프더블류,KOSDAQ,중견기업부,1900,1,2,0.11,1929,1929,1896,5338,10156590,38488087200,20256888,KSQ
340440,KR7340440007,세림B&G,KOSDAQ,벤처기업부,1356,2,-30,-2.16,1372,1382,1342,34755,46990686,38481061584,28378364,KSQ
009730,KR7009730003,이렘,KOSDAQ,중견기업부,1258,1,20,1.62,1236,1270,1226,283335,354684424,38440421692,30556774,KSQ
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,873,1,24,2.83,851,892,850,39703,34707338,38412000000,44000000,KSQ
035620,KR7035620004,바른손이앤에이,KOSDAQ,중견기업부,516,1,30,6.17,486,544,478,878022,453240257,38410872300,74439675,KSQ
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,3785,2,-10,-0.26,3795,3850,3760,51683,196356200,38394453325,10143845,KSQ
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,973,2,-38,-3.76,1000,1009,960,321722,315351072,38315202660,39378420,KSQ
221840,KR7221840002,하이즈항공,KOSDAQ,중견기업부,2040,1,20,0.99,2020,2050,2000,4214,8535570,38149144440,18700561,KSQ
036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,10010,2,-110,-1.09,10120,10170,9960,27926,279819140,38038000000,3800000,KSQ
072950,KR7072950009,빛샘전자,KOSDAQ,우량기업부,4720,1,200,4.42,4630,4750,4590,47684,221986695,38008319200,8052610,KSQ
289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,2945,1,70,2.43,2885,2965,2865,30289,88787050,37884588965,12864037,KSQ
002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,3050,1,10,0.33,3025,3075,3025,5293,16113050,37820000000,12400000,KSQ
117670,KR7117670000,알파홀딩스,KOSDAQ,관리종목(소속부없음),945,0,0,0.0,0,0,0,0,0,37743429465,39940137,KSQ
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,563,2,-4,-0.71,563,577,556,37603,21224891,37713058885,66985895,KSQ
267790,KR7267790004,배럴,KOSDAQ,중견기업부,4780,2,-240,-4.78,5020,5080,4740,57801,278140805,37707030000,7888500,KSQ
322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,993,2,-20,-1.97,1013,1020,989,78703,78465037,37667084709,37932613,KSQ
065440,KR7065440000,이루온,KOSDAQ,벤처기업부,1374,2,-5,-0.36,1386,1415,1365,167618,232044775,37475877480,27275020,KSQ
222420,KR7222420002,쎄노텍,KOSDAQ,중견기업부,824,1,4,0.49,821,825,816,49079,40232994,37459230344,45460231,KSQ
060240,KR7060240009,스타코링크,KOSDAQ,중견기업부,1200,1,49,4.26,1151,1210,1151,47689,57045778,37363587600,31136323,KSQ
303360,KR7303360002,프로티아,KOSDAQ,기술성장기업부,2900,1,115,4.13,2800,2955,2750,100874,287407340,37343923500,12877215,KSQ
238200,KR7238200000,비피도,KOSDAQ,관리종목(소속부없음),4545,0,0,0.0,0,0,0,0,0,37178100000,8180000,KSQ
079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,5140,2,-10,-0.19,5120,5140,5090,4238,21662900,37008000000,7200000,KSQ
317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,3820,1,100,2.69,3740,3895,3700,39354,147824555,36901200000,9660000,KSQ
452980,KR7452980006,신한제11호스팩,KOSDAQ,SPAC(소속부없음),1950,3,0,0.0,1950,1956,1949,72560,141535627,36864750000,18905000,KSQ
001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1660,1,101,6.48,1592,1660,1592,35263,57546423,36748250000,22137500,KSQ
900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),241,2,-1,-0.41,243,244,236,610501,146381989,36700042976,152282336,KSQ
290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,3815,1,85,2.28,3765,3820,3680,17192,64838390,36653268680,9607672,KSQ
058450,KR7058450008,한주에이알티,KOSDAQ,중견기업부,2535,2,-5,-0.2,2685,2685,2485,48362,123889880,36637008915,14452469,KSQ
115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,2315,3,0,0.0,2325,2345,2245,76397,174001745,36447348425,15743995,KSQ
099410,KR7099410003,동방선기,KOSDAQ,중견기업부,2580,2,-105,-3.91,2635,2680,2580,49556,130021965,36120000000,14000000,KSQ
900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),74,2,-2,-2.63,77,79,74,12354340,938785096,36118839598,488092427,KSQ
361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,6360,2,-250,-3.78,6570,6680,6310,24261,156058310,36046304880,5667658,KSQ
203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,2560,2,-15,-0.58,2580,2650,2540,40067,102887720,36042257920,14079007,KSQ
065370,KR7065370009,위세아이텍,KOSDAQ,벤처기업부,4875,1,15,0.31,4920,4920,4840,12891,62593320,35996775750,7383954,KSQ
020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,936,2,-3,-0.32,939,946,923,137022,127996674,35969464440,38428915,KSQ
119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3030,1,5,0.17,3025,3050,2990,54106,163172515,35897112960,11847232,KSQ
356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,3005,3,0,0.0,3020,3040,3000,10581,31914635,35808556625,11916325,KSQ
042940,KR7042940007,상지건설,KOSDAQ,중견기업부,2995,1,30,1.01,2960,3120,2960,123734,373313030,35776604780,11945444,KSQ
052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,2440,2,-35,-1.41,2465,2485,2400,145044,354329845,35643363840,14607936,KSQ
439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),10170,1,10,0.1,10160,10170,10140,8257,83801950,35615340000,3502000,KSQ
190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,5550,2,-130,-2.29,5620,5680,5550,18383,102529190,35453400000,6388000,KSQ
047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1428,1,55,4.01,1400,1430,1380,57753,80945850,35446332936,24822362,KSQ
093380,KR7093380004,풍강,KOSDAQ,우량기업부,3580,2,-10,-0.28,3555,3590,3530,11383,40567900,35367940540,9879313,KSQ
131760,KR7131760001,파인텍,KOSDAQ,중견기업부,814,2,-4,-0.49,818,820,806,83705,68083726,35353308562,43431583,KSQ
076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,1386,2,-33,-2.33,1404,1423,1380,112410,157076514,35278132428,25453198,KSQ
083470,KR7083470005,이엠앤아이,KOSDAQ,중견기업부,1653,2,-25,-1.49,1660,1678,1640,26518,44028851,35275563837,21340329,KSQ
089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,3115,1,5,0.16,3110,3175,3065,31268,97966445,35145383105,11282627,KSQ
328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,1015,2,-19,-1.84,1039,1044,1000,90234,92270238,34776719670,34262778,KSQ
297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1004,2,-1,-0.1,1004,1012,995,36015,35999602,34759702872,34621218,KSQ
075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2090,1,40,1.95,2040,2145,2030,26340,54495460,34740648800,16622320,KSQ
095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1778,1,14,0.79,1859,1859,1747,77336,137266612,34679006334,19504503,KSQ
060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1752,2,-16,-0.9,1768,1795,1747,50334,88959283,34514400000,19700000,KSQ
362990,KR7362990004,드림인사이트,KOSDAQ,벤처기업부,2050,2,-45,-2.15,2110,2120,2030,29795,61620015,34441176700,16800574,KSQ
196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),203,0,0,0.0,0,0,0,0,0,34390100080,169409360,KSQ
115480,KR7115480006,씨유메디칼,KOSDAQ,중견기업부,712,2,-7,-0.97,719,725,707,211514,150735123,34335885296,48224558,KSQ
115530,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,505,3,0,0.0,508,513,471,299915,148491569,34321315000,67963000,KSQ
368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,3670,2,-30,-0.81,3700,3700,3645,11525,42284305,34300407200,9346160,KSQ
146060,KR7146060009,율촌,KOSDAQ,중견기업부,1422,1,13,0.92,1472,1477,1405,127368,183287587,34150176090,24015595,KSQ
351320,KR7351320007,에스에이티이엔지,KOSDAQ,벤처기업부,1545,1,10,0.65,1545,1559,1517,7940,12170199,34014543870,22015886,KSQ
031510,KR7031510001,오스템,KOSDAQ,중견기업부,1214,2,-4,-0.33,1208,1226,1202,54442,66059376,33992000000,28000000,KSQ
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,3945,1,20,0.51,3945,3970,3925,61009,240514180,33968765715,8610587,KSQ
148780,KR7148780000,비큐AI,KOSDAQ,기술성장기업부,1080,2,-11,-1.01,1085,1107,1053,76965,83087083,33961383000,31445725,KSQ
040160,KR7040160004,누리플렉스,KOSDAQ,우량기업부,2810,1,20,0.72,2810,2870,2800,19055,53835875,33876053350,12055535,KSQ
317240,KR7317240000,TS트릴리온,KOSDAQ,관리종목(소속부없음),314,0,0,0.0,0,0,0,0,0,33673649508,107240922,KSQ
059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,4755,1,90,1.93,4665,4770,4635,15420,72895955,33621939300,7070860,KSQ
044480,KR7044480002,빌리언스,KOSDAQ,중견기업부,826,1,118,16.67,717,850,712,3092667,2480014490,33588239328,40663728,KSQ
051780,KR7051780005,큐로홀딩스,KOSDAQ,투자주의환기종목(소속부없음),245,2,-71,-22.47,305,305,241,2898531,729901442,33423500250,136422450,KSQ
237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,5120,1,40,0.79,5080,5150,5080,31804,162483880,33262592000,6496600,KSQ
006920,KR7006920003,모헨즈,KOSDAQ,벤처기업부,3045,2,-35,-1.14,3080,3080,3030,12102,37072045,33251400000,10920000,KSQ
333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1360,1,9,0.67,1354,1374,1338,17537,23797582,33244283360,24444326,KSQ
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,1517,2,-7,-0.46,1524,1537,1492,81600,123582848,33196439701,21882953,KSQ
069410,KR7069410009,엔텔스,KOSDAQ,벤처기업부,3235,2,-15,-0.46,3255,3285,3230,11361,36994810,33142005640,10244824,KSQ
159910,KR7159910009,스킨앤스킨,KOSDAQ,중견기업부,931,1,3,0.32,975,990,913,570453,537239382,32971433894,35415074,KSQ
104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,912,1,17,1.9,895,920,889,55663,50504690,32764107984,35925557,KSQ
054180,KR7054180005,메디콕스,KOSDAQ,투자주의환기종목(소속부없음),556,1,22,4.12,512,585,512,652601,357390141,32736325348,58878283,KSQ
094860,KR7094860004,네오리진,KOSDAQ,벤처기업부,1525,1,26,1.73,1485,1528,1480,184221,278168401,32634342725,21399569,KSQ
012620,KR7012620001,원일특강,KOSDAQ,우량기업부,7410,2,-50,-0.67,7640,7640,7400,4171,31051710,32604000000,4400000,KSQ
016920,KR7016920001,카스,KOSDAQ,중견기업부,1230,1,8,0.65,1222,1232,1217,38712,47358453,32587051740,26493538,KSQ
137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,415,2,-1,-0.24,421,458,411,2907073,1252172390,32503211680,78320992,KSQ
184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,519,1,11,2.17,508,523,504,208537,107649301,32488964559,62599161,KSQ
299910,KR7299910000,애닉,KOSDAQ,관리종목(소속부없음),6880,0,0,0.0,0,0,0,0,0,32483121920,4721384,KSQ
148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,4375,1,135,3.18,4240,4390,4130,15290,65446145,32336438750,7391186,KSQ
008470,KR7008470007,부스타,KOSDAQ,중견기업부,3825,1,125,3.38,3700,3825,3660,11584,43297835,32148360000,8404800,KSQ
009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,435,2,-6,-1.36,443,448,433,212225,93163439,32096867370,73785902,KSQ
043710,KR7043710003,서울리거,KOSDAQ,중견기업부,639,2,-1,-0.16,633,684,613,87312,55865624,32077084320,50198880,KSQ
208710,KR7208710004,바이오로그디바이스,KOSDAQ,벤처기업부,512,2,-5,-0.97,517,523,504,132535,67618707,32051371008,62600334,KSQ
900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),74,2,-1,-1.33,74,75,72,5553271,409048827,31962971700,431932050,KSQ
012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,625,2,-11,-1.73,637,637,614,37651,23560784,31816976250,50907162,KSQ
